state,year,quarter,entity_name,insurance_amount
rajasthan,2022,4,302012,1616414.0
rajasthan,2022,4,302020,999841.0
rajasthan,2022,4,302029,841733.0
rajasthan,2022,4,313001,938960.0
rajasthan,2022,4,302021,740337.0
rajasthan,2022,4,332001,855060.0
rajasthan,2022,4,302013,670832.0
rajasthan,2022,4,302017,764287.0
rajasthan,2022,4,302015,725077.0
rajasthan,2022,4,302001,669326.0
rajasthan,2023,1,302012,1646784.0
rajasthan,2023,1,302020,1145444.0
rajasthan,2023,1,302017,806634.0
rajasthan,2023,1,302029,871204.0
rajasthan,2023,1,302006,672478.0
rajasthan,2023,1,302021,696062.0
rajasthan,2023,1,302015,602311.0
rajasthan,2023,1,302013,741015.0
rajasthan,2023,1,332001,687913.0
rajasthan,2023,1,302001,680492.0
rajasthan,2023,2,302012,1461334.0
rajasthan,2023,2,302020,1123379.0
rajasthan,2023,2,302021,957097.0
rajasthan,2023,2,302015,721138.0
rajasthan,2023,2,302013,682137.0
rajasthan,2023,2,302006,756898.0
rajasthan,2023,2,302029,738705.0
rajasthan,2023,2,302017,730927.0
rajasthan,2023,2,332001,780115.0
rajasthan,2023,2,302001,710874.0
rajasthan,2023,3,302012,1860747.0
rajasthan,2023,3,302020,1081738.0
rajasthan,2023,3,302029,901640.0
rajasthan,2023,3,302017,930244.0
rajasthan,2023,3,302021,892097.0
rajasthan,2023,3,302013,708283.0
rajasthan,2023,3,302015,660477.0
rajasthan,2023,3,332001,838064.0
rajasthan,2023,3,302006,693210.0
rajasthan,2023,3,301019,670432.0
rajasthan,2023,4,302012,2523355.0
rajasthan,2023,4,302020,1723313.0
rajasthan,2023,4,302021,1384670.0
rajasthan,2023,4,302017,1141732.0
rajasthan,2023,4,302029,1335494.0
rajasthan,2023,4,313001,1254407.0
rajasthan,2023,4,302013,1035494.0
rajasthan,2023,4,301001,1035985.0
rajasthan,2023,4,302001,855504.0
rajasthan,2023,4,332001,1203805.0
rajasthan,2024,1,302012,2844766.0
rajasthan,2024,1,302020,1758633.0
rajasthan,2024,1,302029,1357042.0
rajasthan,2024,1,302006,1185325.0
rajasthan,2024,1,301001,1220857.0
rajasthan,2024,1,301019,1054228.0
rajasthan,2024,1,302021,1293160.0
rajasthan,2024,1,302015,997717.0
rajasthan,2024,1,313001,1073702.0
rajasthan,2024,1,332001,1416049.0
rajasthan,2024,2,302012,2600098.0
rajasthan,2024,2,302020,1653873.0
rajasthan,2024,2,302029,1428644.0
rajasthan,2024,2,302001,1161824.0
rajasthan,2024,2,302017,1243534.0
rajasthan,2024,2,302021,1296208.0
rajasthan,2024,2,302015,1168293.0
rajasthan,2024,2,313001,1182371.0
rajasthan,2024,2,302006,1097692.0
rajasthan,2024,2,332001,1236971.0
rajasthan,2024,3,302012,3390385.0
rajasthan,2024,3,302020,2022371.0
rajasthan,2024,3,302017,1726505.0
rajasthan,2024,3,302029,1754808.0
rajasthan,2024,3,301001,1516137.0
rajasthan,2024,3,302013,1386395.0
rajasthan,2024,3,302021,1552183.0
rajasthan,2024,3,302001,1312334.0
rajasthan,2024,3,313001,1454036.0
rajasthan,2024,3,332001,1414285.0
rajasthan,2024,4,302012,3828445.0
rajasthan,2024,4,302029,2108552.0
rajasthan,2024,4,302020,2184519.0
rajasthan,2024,4,301001,2006116.0
rajasthan,2024,4,302017,2020724.0
rajasthan,2024,4,302013,1812989.0
rajasthan,2024,4,313001,1666546.0
rajasthan,2024,4,302021,1946356.0
rajasthan,2024,4,332001,1521930.0
rajasthan,2024,4,301019,1237866.0
sikkim,2020,2,737101,693.0
sikkim,2020,2,737102,986.0
sikkim,2020,2,737103,744.0
sikkim,2020,2,737139,529.0
sikkim,2020,2,737126,529.0
sikkim,2020,2,737134,231.0
sikkim,2020,2,737133,282.0
sikkim,2020,2,737135,282.0
sikkim,2020,2,737132,231.0
sikkim,2020,2,737116,282.0
sikkim,2020,3,737101,7008.0
sikkim,2020,3,737102,4161.0
sikkim,2020,3,737132,2694.0
sikkim,2020,3,737136,2612.0
sikkim,2020,3,737134,5125.0
sikkim,2020,3,737135,2561.0
sikkim,2020,3,737126,480.0
sikkim,2020,3,737111,1253.0
sikkim,2020,3,737116,697.0
sikkim,2020,3,737113,66.0
sikkim,2020,4,737132,7724.0
sikkim,2020,4,737120,9608.0
sikkim,2020,4,737134,8233.0
sikkim,2020,4,737101,1656.0
sikkim,2020,4,737106,1934.0
sikkim,2020,4,737103,3585.0
sikkim,2020,4,737126,17313.0
sikkim,2020,4,737135,7123.0
sikkim,2020,4,737111,2260.0
sikkim,2020,4,737113,775.0
sikkim,2021,1,737102,14604.0
sikkim,2021,1,737101,14900.0
sikkim,2021,1,737134,11866.0
sikkim,2021,1,737121,13565.0
sikkim,2021,1,737133,7509.0
sikkim,2021,1,737135,9855.0
sikkim,2021,1,737111,1440.0
sikkim,2021,1,737113,5667.0
sikkim,2021,1,737132,7462.0
sikkim,2021,1,737116,9141.0
sikkim,2021,2,737102,21791.0
sikkim,2021,2,737132,22958.0
sikkim,2021,2,737101,27279.0
sikkim,2021,2,737135,5848.0
sikkim,2021,2,737134,7997.0
sikkim,2021,2,737120,8559.0
sikkim,2021,2,737126,2818.0
sikkim,2021,2,737136,1196.0
sikkim,2021,2,737121,2078.0
sikkim,2021,2,737133,8078.0
sikkim,2021,3,737135,12745.0
sikkim,2021,3,737101,30641.0
sikkim,2021,3,737102,10923.0
sikkim,2021,3,737132,5006.0
sikkim,2021,3,737134,11038.0
sikkim,2021,3,737136,17213.0
sikkim,2021,3,737121,1836.0
sikkim,2021,3,737116,6558.0
sikkim,2021,3,737126,378.0
sikkim,2021,3,737133,5884.0
sikkim,2021,4,737102,49179.0
sikkim,2021,4,737101,90182.0
sikkim,2021,4,737134,42207.0
sikkim,2021,4,737120,37329.0
sikkim,2021,4,737111,40222.0
sikkim,2021,4,737133,19562.0
sikkim,2021,4,737121,29883.0
sikkim,2021,4,737132,38192.0
sikkim,2021,4,737135,34027.0
sikkim,2021,4,737126,37199.0
sikkim,2022,1,737101,172245.0
sikkim,2022,1,737103,80321.0
sikkim,2022,1,737102,53534.0
sikkim,2022,1,737132,41922.0
sikkim,2022,1,737126,36511.0
sikkim,2022,1,737111,42104.0
sikkim,2022,1,737121,29476.0
sikkim,2022,1,737113,20308.0
sikkim,2022,1,737134,25694.0
sikkim,2022,1,737133,19264.0
sikkim,2022,2,737101,88553.0
sikkim,2022,2,737102,34120.0
sikkim,2022,2,737134,41352.0
sikkim,2022,2,737132,34741.0
sikkim,2022,2,737121,32774.0
sikkim,2022,2,737113,38277.0
sikkim,2022,2,737135,16477.0
sikkim,2022,2,737111,13858.0
sikkim,2022,2,737120,18691.0
sikkim,2022,2,737106,8408.0
sikkim,2022,3,737102,63214.0
sikkim,2022,3,737101,83667.0
sikkim,2022,3,737132,48470.0
sikkim,2022,3,737103,39977.0
sikkim,2022,3,737134,46535.0
sikkim,2022,3,737126,29772.0
sikkim,2022,3,737111,24426.0
sikkim,2022,3,737135,26499.0
sikkim,2022,3,737121,24955.0
sikkim,2022,3,737120,22575.0
sikkim,2022,4,737101,96887.0
sikkim,2022,4,737102,99152.0
sikkim,2022,4,737132,39191.0
sikkim,2022,4,737134,37929.0
sikkim,2022,4,737113,77802.0
sikkim,2022,4,737135,53797.0
sikkim,2022,4,737121,52782.0
sikkim,2022,4,737126,24477.0
sikkim,2022,4,737120,37682.0
sikkim,2022,4,737103,33268.0
sikkim,2023,1,737101,101511.0
sikkim,2023,1,737102,64754.0
sikkim,2023,1,737132,62023.0
sikkim,2023,1,737134,52414.0
sikkim,2023,1,737135,50862.0
sikkim,2023,1,737126,37613.0
sikkim,2023,1,737120,55434.0
sikkim,2023,1,737113,52913.0
sikkim,2023,1,737136,12289.0
sikkim,2023,1,737131,24787.0
sikkim,2023,2,737101,121203.0
sikkim,2023,2,737102,101834.0
sikkim,2023,2,737132,56609.0
sikkim,2023,2,737135,48202.0
sikkim,2023,2,737113,46761.0
sikkim,2023,2,737121,34447.0
sikkim,2023,2,737126,29968.0
sikkim,2023,2,737134,15302.0
sikkim,2023,2,737136,18898.0
sikkim,2023,2,737103,6085.0
sikkim,2023,3,737102,84286.0
sikkim,2023,3,737101,111266.0
sikkim,2023,3,737126,41765.0
sikkim,2023,3,737132,71469.0
sikkim,2023,3,737134,50727.0
sikkim,2023,3,737103,27253.0
sikkim,2023,3,737120,24506.0
sikkim,2023,3,737113,19654.0
sikkim,2023,3,737135,39345.0
sikkim,2023,3,737136,30865.0
sikkim,2023,4,737101,119245.0
sikkim,2023,4,737126,74800.0
sikkim,2023,4,737134,86706.0
sikkim,2023,4,737102,83068.0
sikkim,2023,4,737135,72666.0
sikkim,2023,4,737103,31632.0
sikkim,2023,4,737121,69180.0
sikkim,2023,4,737132,59924.0
sikkim,2023,4,737120,41817.0
sikkim,2023,4,737113,48709.0
sikkim,2024,1,737101,145519.0
sikkim,2024,1,737102,87276.0
sikkim,2024,1,737132,87691.0
sikkim,2024,1,737134,82683.0
sikkim,2024,1,737126,62275.0
sikkim,2024,1,737135,59980.0
sikkim,2024,1,737120,20994.0
sikkim,2024,1,737121,64728.0
sikkim,2024,1,737113,42565.0
sikkim,2024,1,737103,22663.0
sikkim,2024,2,737101,326361.0
sikkim,2024,2,737102,153474.0
sikkim,2024,2,737132,131613.0
sikkim,2024,2,737135,94123.0
sikkim,2024,2,737134,121779.0
sikkim,2024,2,737106,100289.0
sikkim,2024,2,737126,139538.0
sikkim,2024,2,737121,77075.0
sikkim,2024,2,737113,71584.0
sikkim,2024,2,737120,90780.0
sikkim,2024,3,737102,134391.0
sikkim,2024,3,737101,143528.0
sikkim,2024,3,737135,69172.0
sikkim,2024,3,737120,84752.0
sikkim,2024,3,737134,90084.0
sikkim,2024,3,737136,53119.0
sikkim,2024,3,737103,36017.0
sikkim,2024,3,737116,62998.0
sikkim,2024,3,737113,46188.0
sikkim,2024,3,737126,53005.0
sikkim,2024,4,737101,172470.0
sikkim,2024,4,737102,208432.0
sikkim,2024,4,737134,145015.0
sikkim,2024,4,737135,125435.0
sikkim,2024,4,737132,80859.0
sikkim,2024,4,737103,73872.0
sikkim,2024,4,737136,49447.0
sikkim,2024,4,737121,75012.0
sikkim,2024,4,737106,86028.0
sikkim,2024,4,737113,50608.0
tamil-nadu,2020,2,600042,15991.0
tamil-nadu,2020,2,600100,16576.0
tamil-nadu,2020,2,600130,12302.0
tamil-nadu,2020,2,641602,12195.0
tamil-nadu,2020,2,600097,11065.0
tamil-nadu,2020,2,600048,11507.0
tamil-nadu,2020,2,600053,11798.0
tamil-nadu,2020,2,600091,11290.0
tamil-nadu,2020,2,600004,11853.0
tamil-nadu,2020,2,600116,11351.0
tamil-nadu,2020,3,641603,23382.0
tamil-nadu,2020,3,635109,23075.0
tamil-nadu,2020,3,641602,19448.0
tamil-nadu,2020,3,600042,16304.0
tamil-nadu,2020,3,641001,17361.0
tamil-nadu,2020,3,635126,18533.0
tamil-nadu,2020,3,600100,18028.0
tamil-nadu,2020,3,600004,16245.0
tamil-nadu,2020,3,600056,17597.0
tamil-nadu,2020,3,600048,17691.0
tamil-nadu,2020,4,641602,86533.0
tamil-nadu,2020,4,635126,67790.0
tamil-nadu,2020,4,635109,103109.0
tamil-nadu,2020,4,600042,61351.0
tamil-nadu,2020,4,600004,89647.0
tamil-nadu,2020,4,600106,90375.0
tamil-nadu,2020,4,600053,80277.0
tamil-nadu,2020,4,602105,64133.0
tamil-nadu,2020,4,600100,70511.0
tamil-nadu,2020,4,600083,51352.0
tamil-nadu,2021,1,600100,157286.0
tamil-nadu,2021,1,635126,115034.0
tamil-nadu,2021,1,641602,56436.0
tamil-nadu,2021,1,635109,107987.0
tamil-nadu,2021,1,600053,100861.0
tamil-nadu,2021,1,602105,98291.0
tamil-nadu,2021,1,600042,85095.0
tamil-nadu,2021,1,600116,94762.0
tamil-nadu,2021,1,600040,84450.0
tamil-nadu,2021,1,600056,78058.0
tamil-nadu,2021,2,600100,151891.0
tamil-nadu,2021,2,635109,186299.0
tamil-nadu,2021,2,602105,140294.0
tamil-nadu,2021,2,600004,129026.0
tamil-nadu,2021,2,635126,101092.0
tamil-nadu,2021,2,600053,85305.0
tamil-nadu,2021,2,600091,96093.0
tamil-nadu,2021,2,641602,91618.0
tamil-nadu,2021,2,600021,79942.0
tamil-nadu,2021,2,600019,98053.0
tamil-nadu,2021,3,641602,186708.0
tamil-nadu,2021,3,600100,279951.0
tamil-nadu,2021,3,635109,212254.0
tamil-nadu,2021,3,635126,165032.0
tamil-nadu,2021,3,600106,156947.0
tamil-nadu,2021,3,600003,183593.0
tamil-nadu,2021,3,600099,176463.0
tamil-nadu,2021,3,600083,108550.0
tamil-nadu,2021,3,600002,154620.0
tamil-nadu,2021,3,600053,137477.0
tamil-nadu,2021,4,641602,473016.0
tamil-nadu,2021,4,635109,434613.0
tamil-nadu,2021,4,600100,414373.0
tamil-nadu,2021,4,635126,296847.0
tamil-nadu,2021,4,600116,336374.0
tamil-nadu,2021,4,600056,309987.0
tamil-nadu,2021,4,641687,259491.0
tamil-nadu,2021,4,600053,239244.0
tamil-nadu,2021,4,600099,266689.0
tamil-nadu,2021,4,600044,258828.0
tamil-nadu,2022,1,600100,601074.0
tamil-nadu,2022,1,635109,722009.0
tamil-nadu,2022,1,600116,539482.0
tamil-nadu,2022,1,641602,564081.0
tamil-nadu,2022,1,600042,427746.0
tamil-nadu,2022,1,600099,499440.0
tamil-nadu,2022,1,600095,451542.0
tamil-nadu,2022,1,600056,462493.0
tamil-nadu,2022,1,600004,410225.0
tamil-nadu,2022,1,635126,389526.0
tamil-nadu,2022,2,600100,647439.0
tamil-nadu,2022,2,600116,568695.0
tamil-nadu,2022,2,635109,643625.0
tamil-nadu,2022,2,600042,496998.0
tamil-nadu,2022,2,635126,484303.0
tamil-nadu,2022,2,641602,440095.0
tamil-nadu,2022,2,600099,441077.0
tamil-nadu,2022,2,600056,446024.0
tamil-nadu,2022,2,600053,450269.0
tamil-nadu,2022,2,600091,425933.0
tamil-nadu,2022,3,600100,945525.0
tamil-nadu,2022,3,641602,752419.0
tamil-nadu,2022,3,600042,567625.0
tamil-nadu,2022,3,600116,597985.0
tamil-nadu,2022,3,635109,675932.0
tamil-nadu,2022,3,600083,492326.0
tamil-nadu,2022,3,635126,641095.0
tamil-nadu,2022,3,600095,497702.0
tamil-nadu,2022,3,600056,472659.0
tamil-nadu,2022,3,600106,492680.0
tamil-nadu,2022,4,641602,1658165.0
tamil-nadu,2022,4,600100,1507842.0
tamil-nadu,2022,4,600116,1191707.0
tamil-nadu,2022,4,641687,1017761.0
tamil-nadu,2022,4,600042,948372.0
tamil-nadu,2022,4,600106,889359.0
tamil-nadu,2022,4,600083,844984.0
tamil-nadu,2022,4,600056,865067.0
tamil-nadu,2022,4,600053,834462.0
tamil-nadu,2022,4,600119,1024353.0
tamil-nadu,2023,1,600100,1420018.0
tamil-nadu,2023,1,600042,873425.0
tamil-nadu,2023,1,600116,942394.0
tamil-nadu,2023,1,600119,974340.0
tamil-nadu,2023,1,600097,879960.0
tamil-nadu,2023,1,600004,817476.0
tamil-nadu,2023,1,600040,865891.0
tamil-nadu,2023,1,600056,925022.0
tamil-nadu,2023,1,641602,919717.0
tamil-nadu,2023,1,600008,764958.0
tamil-nadu,2023,2,600100,1302940.0
tamil-nadu,2023,2,600116,900693.0
tamil-nadu,2023,2,600042,823745.0
tamil-nadu,2023,2,641602,877824.0
tamil-nadu,2023,2,600119,977233.0
tamil-nadu,2023,2,600053,793684.0
tamil-nadu,2023,2,600056,703047.0
tamil-nadu,2023,2,600008,758858.0
tamil-nadu,2023,2,635109,887234.0
tamil-nadu,2023,2,600097,737176.0
tamil-nadu,2023,3,600100,1426946.0
tamil-nadu,2023,3,600116,1030947.0
tamil-nadu,2023,3,635109,1211810.0
tamil-nadu,2023,3,600042,792853.0
tamil-nadu,2023,3,600056,817352.0
tamil-nadu,2023,3,641602,861281.0
tamil-nadu,2023,3,600053,797399.0
tamil-nadu,2023,3,600106,751531.0
tamil-nadu,2023,3,600097,856233.0
tamil-nadu,2023,3,600119,835455.0
tamil-nadu,2023,4,600100,1760781.0
tamil-nadu,2023,4,641602,1162419.0
tamil-nadu,2023,4,635109,1340590.0
tamil-nadu,2023,4,600116,1156523.0
tamil-nadu,2023,4,600056,957436.0
tamil-nadu,2023,4,600042,923967.0
tamil-nadu,2023,4,600053,830299.0
tamil-nadu,2023,4,600119,966224.0
tamil-nadu,2023,4,635126,896617.0
tamil-nadu,2023,4,600096,812417.0
tamil-nadu,2024,1,600100,1884618.0
tamil-nadu,2024,1,600116,1239624.0
tamil-nadu,2024,1,600119,1312673.0
tamil-nadu,2024,1,641602,1082865.0
tamil-nadu,2024,1,600042,1163488.0
tamil-nadu,2024,1,600056,1119001.0
tamil-nadu,2024,1,600097,1040863.0
tamil-nadu,2024,1,635109,1297176.0
tamil-nadu,2024,1,600004,888930.0
tamil-nadu,2024,1,600053,989269.0
tamil-nadu,2024,2,600100,1709825.0
tamil-nadu,2024,2,641602,1136644.0
tamil-nadu,2024,2,635109,1281307.0
tamil-nadu,2024,2,600116,1073022.0
tamil-nadu,2024,2,600119,1201671.0
tamil-nadu,2024,2,600056,1087383.0
tamil-nadu,2024,2,600042,963696.0
tamil-nadu,2024,2,600008,885042.0
tamil-nadu,2024,2,600053,998347.0
tamil-nadu,2024,2,600004,919623.0
tamil-nadu,2024,3,600100,2039148.0
tamil-nadu,2024,3,600014,1261658.0
tamil-nadu,2024,3,635109,1812785.0
tamil-nadu,2024,3,600042,1075685.0
tamil-nadu,2024,3,600097,1247560.0
tamil-nadu,2024,3,600119,1183650.0
tamil-nadu,2024,3,600004,1025188.0
tamil-nadu,2024,3,600116,1045789.0
tamil-nadu,2024,3,600056,1166893.0
tamil-nadu,2024,3,600017,909460.0
tamil-nadu,2024,4,600100,2511148.0
tamil-nadu,2024,4,600014,1323342.0
tamil-nadu,2024,4,635109,1697925.0
tamil-nadu,2024,4,600042,1178871.0
tamil-nadu,2024,4,600091,1159520.0
tamil-nadu,2024,4,600119,1188021.0
tamil-nadu,2024,4,600004,1150132.0
tamil-nadu,2024,4,600052,1107470.0
tamil-nadu,2024,4,600077,1121700.0
tamil-nadu,2024,4,600017,946122.0
telangana,2020,2,500072,122394.0
telangana,2020,2,500018,86156.0
telangana,2020,2,500090,58851.0
telangana,2020,2,500016,58054.0
telangana,2020,2,502032,59172.0
telangana,2020,2,500084,53063.0
telangana,2020,2,500055,56452.0
telangana,2020,2,500008,54770.0
telangana,2020,2,500049,54079.0
telangana,2020,2,500037,54881.0
telangana,2020,3,500072,243812.0
telangana,2020,3,505001,199780.0
telangana,2020,3,500018,134696.0
telangana,2020,3,502032,128525.0
telangana,2020,3,500050,121764.0
telangana,2020,3,500037,102325.0
telangana,2020,3,500039,103357.0
telangana,2020,3,500090,114105.0
telangana,2020,3,506002,94941.0
telangana,2020,3,500055,102654.0
telangana,2020,4,500072,307425.0
telangana,2020,4,505001,174633.0
telangana,2020,4,500018,168924.0
telangana,2020,4,506002,153947.0
telangana,2020,4,500037,116688.0
telangana,2020,4,500039,143882.0
telangana,2020,4,500070,130038.0
telangana,2020,4,502032,180792.0
telangana,2020,4,500013,101988.0
telangana,2020,4,500055,184308.0
telangana,2021,1,500072,374999.0
telangana,2021,1,505001,322142.0
telangana,2021,1,506002,213380.0
telangana,2021,1,500018,197045.0
telangana,2021,1,500039,152725.0
telangana,2021,1,500055,204602.0
telangana,2021,1,502032,210415.0
telangana,2021,1,506011,168168.0
telangana,2021,1,500037,149660.0
telangana,2021,1,500016,153952.0
telangana,2021,2,500072,574372.0
telangana,2021,2,500018,388530.0
telangana,2021,2,505001,298681.0
telangana,2021,2,500055,312645.0
telangana,2021,2,500037,248360.0
telangana,2021,2,502032,406899.0
telangana,2021,2,500050,309901.0
telangana,2021,2,500090,301178.0
telangana,2021,2,506002,232646.0
telangana,2021,2,500039,267200.0
telangana,2021,3,500072,638626.0
telangana,2021,3,500055,380827.0
telangana,2021,3,505001,261499.0
telangana,2021,3,506002,256211.0
telangana,2021,3,500018,275618.0
telangana,2021,3,502032,313949.0
telangana,2021,3,500070,296111.0
telangana,2021,3,500039,213873.0
telangana,2021,3,500037,245548.0
telangana,2021,3,500008,262760.0
telangana,2021,4,500072,1344799.0
telangana,2021,4,506002,578264.0
telangana,2021,4,505001,614076.0
telangana,2021,4,500018,588758.0
telangana,2021,4,500055,558788.0
telangana,2021,4,506011,514440.0
telangana,2021,4,500039,511150.0
telangana,2021,4,500050,562598.0
telangana,2021,4,500081,372582.0
telangana,2021,4,500090,576149.0
telangana,2022,1,500072,1628490.0
telangana,2022,1,500018,765474.0
telangana,2022,1,505001,751799.0
telangana,2022,1,502032,1046477.0
telangana,2022,1,500090,914672.0
telangana,2022,1,500055,611682.0
telangana,2022,1,500081,625476.0
telangana,2022,1,500039,757060.0
telangana,2022,1,500037,719508.0
telangana,2022,1,500008,707247.0
telangana,2022,2,500072,2115388.0
telangana,2022,2,502032,956155.0
telangana,2022,2,505001,975112.0
telangana,2022,2,500090,1025676.0
telangana,2022,2,500081,1130184.0
telangana,2022,2,500055,888907.0
telangana,2022,2,500050,1019995.0
telangana,2022,2,500008,1092191.0
telangana,2022,2,500018,866766.0
telangana,2022,2,500049,895135.0
telangana,2022,3,500072,2594114.0
telangana,2022,3,502032,1315666.0
telangana,2022,3,500050,1161040.0
telangana,2022,3,500081,1042202.0
telangana,2022,3,500018,944169.0
telangana,2022,3,500032,1104144.0
telangana,2022,3,500049,995900.0
telangana,2022,3,500090,1141691.0
telangana,2022,3,500008,1036944.0
telangana,2022,3,500055,972893.0
telangana,2022,4,500072,3151661.0
telangana,2022,4,502032,1750163.0
telangana,2022,4,500081,1734951.0
telangana,2022,4,500050,1597223.0
telangana,2022,4,500090,1702198.0
telangana,2022,4,500032,1498306.0
telangana,2022,4,500018,1369359.0
telangana,2022,4,500008,1517560.0
telangana,2022,4,500049,1311070.0
telangana,2022,4,500084,1371543.0
telangana,2023,1,500072,3175666.0
telangana,2023,1,500081,1843487.0
telangana,2023,1,502032,1680203.0
telangana,2023,1,500032,1537297.0
telangana,2023,1,500090,1591989.0
telangana,2023,1,500050,1352634.0
telangana,2023,1,500049,1428556.0
telangana,2023,1,500018,1141526.0
telangana,2023,1,500084,1213810.0
telangana,2023,1,500008,1390332.0
telangana,2023,2,500072,3686902.0
telangana,2023,2,500081,1778583.0
telangana,2023,2,502032,1868222.0
telangana,2023,2,500032,1566779.0
telangana,2023,2,500049,1548898.0
telangana,2023,2,500090,1607125.0
telangana,2023,2,500050,1350942.0
telangana,2023,2,500008,1610214.0
telangana,2023,2,500084,1386693.0
telangana,2023,2,500055,1145290.0
telangana,2023,3,500072,3365765.0
telangana,2023,3,500081,1854178.0
telangana,2023,3,500032,1780152.0
telangana,2023,3,502032,1935123.0
telangana,2023,3,500049,1728277.0
telangana,2023,3,500084,1706834.0
telangana,2023,3,500090,1699891.0
telangana,2023,3,500018,1230202.0
telangana,2023,3,500050,1484906.0
telangana,2023,3,500055,1330505.0
telangana,2023,4,500072,4276139.0
telangana,2023,4,500081,2281247.0
telangana,2023,4,500032,2473246.0
telangana,2023,4,502032,2566288.0
telangana,2023,4,500050,2071352.0
telangana,2023,4,500090,2094937.0
telangana,2023,4,500084,1803387.0
telangana,2023,4,500008,2019954.0
telangana,2023,4,500049,1778293.0
telangana,2023,4,500018,1453962.0
telangana,2024,1,500072,3847111.0
telangana,2024,1,500081,2401770.0
telangana,2024,1,500032,2447244.0
telangana,2024,1,502032,2054554.0
telangana,2024,1,500008,2013858.0
telangana,2024,1,500090,2169121.0
telangana,2024,1,500049,1613015.0
telangana,2024,1,500050,1654271.0
telangana,2024,1,500018,1517021.0
telangana,2024,1,500055,1431275.0
telangana,2024,2,500072,3066397.0
telangana,2024,2,500081,2573675.0
telangana,2024,2,500032,2309301.0
telangana,2024,2,502032,2385381.0
telangana,2024,2,500090,2116300.0
telangana,2024,2,500008,1791870.0
telangana,2024,2,500050,1696839.0
telangana,2024,2,500084,1993579.0
telangana,2024,2,500049,1713440.0
telangana,2024,2,500018,1379078.0
telangana,2024,3,500072,3766931.0
telangana,2024,3,500081,3137168.0
telangana,2024,3,500090,2649085.0
telangana,2024,3,502032,2879218.0
telangana,2024,3,500049,2492280.0
telangana,2024,3,500032,2001717.0
telangana,2024,3,500055,1426079.0
telangana,2024,3,500008,1851813.0
telangana,2024,3,500084,1744947.0
telangana,2024,3,500039,1516242.0
telangana,2024,4,500072,4242713.0
telangana,2024,4,500081,3983642.0
telangana,2024,4,500090,3102627.0
telangana,2024,4,502032,3073480.0
telangana,2024,4,500049,2441473.0
telangana,2024,4,500008,2336819.0
telangana,2024,4,500032,2124253.0
telangana,2024,4,500055,1625928.0
telangana,2024,4,500084,1957097.0
telangana,2024,4,500039,1565069.0
tripura,2020,2,799001,1941.0
tripura,2020,2,799114,1881.0
tripura,2020,2,799005,1817.0
tripura,2020,2,799045,1355.0
tripura,2020,2,799006,1165.0
tripura,2020,2,799007,693.0
tripura,2020,2,799102,462.0
tripura,2020,2,799003,1272.0
tripura,2020,2,799143,744.0
tripura,2020,2,799251,462.0
tripura,2020,3,799001,10471.0
tripura,2020,3,799003,5426.0
tripura,2020,3,799002,2573.0
tripura,2020,3,799251,1891.0
tripura,2020,3,799004,1929.0
tripura,2020,3,799250,1788.0
tripura,2020,3,799101,1772.0
tripura,2020,3,799006,1411.0
tripura,2020,3,799264,1654.0
tripura,2020,3,799114,2735.0
tripura,2020,4,799001,7373.0
tripura,2020,4,799003,8104.0
tripura,2020,4,799007,7032.0
tripura,2020,4,799008,7150.0
tripura,2020,4,799006,5135.0
tripura,2020,4,799035,1176.0
tripura,2020,4,799004,5337.0
tripura,2020,4,799250,4751.0
tripura,2020,4,799201,2130.0
tripura,2020,4,799264,7234.0
tripura,2021,1,799001,25228.0
tripura,2021,1,799002,7801.0
tripura,2021,1,799003,4304.0
tripura,2021,1,799250,8638.0
tripura,2021,1,799005,4319.0
tripura,2021,1,799014,6264.0
tripura,2021,1,799102,6073.0
tripura,2021,1,799006,7178.0
tripura,2021,1,799277,1008.0
tripura,2021,1,799008,4544.0
tripura,2021,2,799003,36368.0
tripura,2021,2,799001,22527.0
tripura,2021,2,799005,12981.0
tripura,2021,2,799007,13423.0
tripura,2021,2,799250,6220.0
tripura,2021,2,799002,11985.0
tripura,2021,2,799015,12153.0
tripura,2021,2,799006,21226.0
tripura,2021,2,799261,6122.0
tripura,2021,2,799004,6884.0
tripura,2021,3,799001,56240.0
tripura,2021,3,799003,102051.0
tripura,2021,3,799007,34908.0
tripura,2021,3,799006,23520.0
tripura,2021,3,799014,19044.0
tripura,2021,3,799004,12797.0
tripura,2021,3,799114,19126.0
tripura,2021,3,799002,19229.0
tripura,2021,3,799005,6900.0
tripura,2021,3,799012,15958.0
tripura,2021,4,799001,64361.0
tripura,2021,4,799003,59889.0
tripura,2021,4,799006,60800.0
tripura,2021,4,799002,45587.0
tripura,2021,4,799114,57667.0
tripura,2021,4,799004,50079.0
tripura,2021,4,799007,43242.0
tripura,2021,4,799005,21635.0
tripura,2021,4,799155,24781.0
tripura,2021,4,799144,29079.0
tripura,2022,1,799001,137163.0
tripura,2022,1,799003,86537.0
tripura,2022,1,799007,50259.0
tripura,2022,1,799002,64386.0
tripura,2022,1,799004,55804.0
tripura,2022,1,799114,68454.0
tripura,2022,1,799006,42497.0
tripura,2022,1,799005,33377.0
tripura,2022,1,799045,41517.0
tripura,2022,1,799260,42603.0
tripura,2022,2,799001,98404.0
tripura,2022,2,799003,109441.0
tripura,2022,2,799006,73775.0
tripura,2022,2,799002,45084.0
